nm3726806	Samuel Leake	\N	\N	art_department,art_director,special_effects	tt2488496,tt0458339,tt1390411,tt1631867
nm3727465	Pavel Hristov	\N	\N	visual_effects,animation_department	tt0458339,tt1631867,tt0831387,tt2015381
nm3731011	Cole Armitage	\N	\N	stunts,actor	tt0918940,tt2802144,tt1631867,tt0451279
nm3731561	Robert Diaz	\N	\N	visual_effects,animation_department	tt1631867,tt1583421,tt1564585,tt0948470
nm3740844	Nick Bell	\N	\N	visual_effects	tt2404233,tt1631867,tt1205537,tt1300854
nm3740997	Aaron Deerfield	\N	\N	animation_department,visual_effects	tt1631867,tt1735898,tt2660888,tt3717490
nm3745527	Oliver Fergusson-Taylor	\N	\N	visual_effects	tt1631867,tt1234721,tt1454468,tt1981128
nm3747538	Philippe David	\N	\N	visual_effects	tt1981128,tt1617661,tt1631867,tt1234721
nm3751918	Stefan Gerstheimer	\N	\N	visual_effects	tt1631867,tt1074638,tt0829150,tt1535109
nm3756762	Eoghan Cunneen	\N	\N	visual_effects	tt1454468,tt1234721,tt1617661,tt1631867
nm3758264	Jacob Halajian	\N	\N	producer,visual_effects,director	tt0831387,tt1791660,tt1872181,tt1631867
nm3761458	Dan Kunz	\N	\N	visual_effects,animation_department	tt0401729,tt2103281,tt1631867,tt5463162
nm3765540	Peer Lemmers	\N	\N	animation_department	tt0369610,tt1001526,tt1291150,tt1631867
nm3768476	Sacha Chandisingh	\N	\N	costume_department	tt1446714,tt2180411,tt1074638,tt1631867
nm3777989	Natalie Silver	\N	\N	production_manager,editorial_department,visual_effects	tt1905041,tt1366365,tt1515091,tt1631867
nm3778254	Kevin Lyons	\N	\N	stunts	tt1074638,tt1631867,tt0401729,tt1375666
nm3782087	Gary Newman	\N	\N	visual_effects	tt4154756,tt1877832,tt0816711,tt1631867
nm3786883	Brett Bronson	\N	\N	visual_effects	tt0472181,tt1631867,tt1409024,tt1623205
nm3791809	Alex Finlayson	\N	\N	camera_department	tt0451279,tt1270798,tt1617661,tt1631867
nm3791919	Ben Brown	\N	\N	camera_department,cinematographer	tt2488496,tt1707386,tt1631867,tt2194499
nm3795077	Adrian Nurse	\N	\N	visual_effects,special_effects	tt2015381,tt0822847,tt1981128,tt1631867
nm3795941	Craig Wild	\N	\N	music_department	tt2390237,tt2107861,tt1631867,tt2193215
nm3795968	Michael Havart	\N	\N	visual_effects,art_department	tt1201607,tt1446714,tt0800320,tt1631867
nm3801863	Sally Crouch	\N	\N	make_up_department	tt1631867,tt0401729,tt1959563,tt2015381
nm3805768	Joel Christopher	\N	\N	costume_department	tt1631867,tt3778644,tt0918940,tt0401729
nm3808083	Jamie Harvey	\N	\N	costume_department	tt1211837,tt2015381,tt1631867,tt0401729
nm3815756	Guanglei Jia	\N	\N	visual_effects	tt1631867,tt1515091,tt2381249,tt1650554
nm3819430	Lars Erik Eriksen	\N	\N	visual_effects,editor,editorial_department	tt1234721,tt1617661,tt1454468,tt1631867
nm3823017	Vincent Techer	\N	\N	visual_effects,animation_department,art_department	tt1877832,tt1631867,tt1590193,tt4154756
nm3824794	Dan Mason	\N	\N	visual_effects	tt1631867,tt2015381,tt0816711,tt2719848
nm3828503	Blandine Chanteur	\N	\N	visual_effects	tt0458339,tt1454468,tt1631867,tt2250912
nm3837392	Jeremie Lodomez	\N	\N	visual_effects	tt1981128,tt1234721,tt1631867,tt1160996
nm3848377	Allan Toellner	\N	\N	visual_effects	tt0800320,tt1631867,tt1872181,tt0790736
nm3852275	Eric Noel	\N	\N	visual_effects	tt1856101,tt1234721,tt1631867,tt1424381
nm3854267	James Hyde	\N	\N	sound_department,composer	tt2802144,tt1631867,tt2209764,tt1583421
nm3859799	Sheldon Brathwaite	\N	\N	visual_effects	tt1133985,tt0816711,tt1631867,tt2015381
nm3860571	Tom Duckett	\N	\N	visual_effects	tt1631867,tt2015381,tt1872181,tt0816711
nm3867929	Aaron Romano	\N	\N	actor	tt1631867,tt1629447,tt2897008
nm3870565	Hidemi Fukuhara	\N	\N	producer	tt1631867,tt1148261,tt1608924,tt1105263
nm3872326	Hiroshi Sakurazaka	\N	\N	writer	tt1631867
nm3872382	Amanda Cox	\N	\N	costume_department,costume_designer	tt2015381,tt1935859,tt1412386,tt1631867
nm3873385	Luke Gentry	\N	\N	sound_department	tt1631867,tt1959563,tt1638355,tt0816711
nm3878057	Shawn Hull	\N	\N	visual_effects,art_department,art_director	tt1877832,tt3488710,tt1631867,tt1386703
nm3888455	Barney Coates	\N	\N	camera_department	tt4912910,tt1390411,tt2527336,tt1631867
nm3890871	John-Henry Butterworth	\N	\N	writer,producer	tt4315174,tt1631867,tt2473602,tt0977855
nm3900602	James Humphries	\N	\N	animation_department,visual_effects	tt2660888,tt0451279,tt2404233,tt1631867
nm3902222	Jack Dudman	\N	\N	make_up_department,art_department,costume_department	tt2015381,tt1211837,tt3778644,tt1631867
nm3905417	Patrick Waggett	\N	\N	assistant_director,miscellaneous,actor	tt1972591,tt1638355,tt1631867,tt2395427
nm3907289	Jacopo Sebastiani	\N	\N	visual_effects,animation_department	tt1631867,tt2015381,tt3748528,tt3778644
nm3909635	Kaz Tanaka	\N	\N	visual_effects	tt0948470,tt2015381,tt1386697,tt1631867
nm3913704	William Sumpter	\N	\N	art_department,miscellaneous,special_effects	tt1454468,tt0918940,tt1631867,tt2015381
nm3915363	Jacqueline Rathore	\N	\N	make_up_department	tt2713180,tt2381249,tt1631867,tt2094766
nm3921774	Rebecca Wood	\N	\N	art_department	tt1631867,tt0816711,tt1709143,tt1735898
nm3930683	Thomas Fennell	\N	\N	sound_department	tt2345759,tt1074638,tt1631867,tt2527336
nm3943082	Adam Miller	\N	\N	music_department,soundtrack	tt2798920,tt1951264,tt0478970,tt1631867
nm3943317	Stefanie Cytron	\N	\N	costume_department,costume_designer	tt3233418,tt7764650,tt1631867,tt5254868
nm3945768	Marco Firme	\N	\N	visual_effects,art_department,miscellaneous	tt3501632,tt0831387,tt2239822,tt1631867
nm3950499	Sarah Bick	\N	\N	art_department,set_decorator,production_designer	tt1735898,tt1686821,tt1631867,tt3064298
nm3951990	B.R. Dinesh	\N	\N	visual_effects	tt0409459,tt0948470,tt1014759,tt1631867
nm3954014	Rebecca Rose	\N	\N	visual_effects	tt1872181,tt1631867,tt2379713,tt2395427
nm3960013	Helen Glover	\N	\N	editorial_department,miscellaneous,visual_effects	tt1631867,tt1201607,tt1972591,tt0974015
nm3960543	Marion Nove-Josserand	\N	\N	visual_effects	tt1631867,tt0401729,tt0816711,tt3501632
nm3961533	Philip Gay	\N	\N	art_department,miscellaneous,special_effects	tt2395427,tt3962984,tt1677666,tt1631867
nm3971225	Nicolas Leroy	\N	\N	visual_effects,animation_department,director	tt2126355,tt2094766,tt3778644,tt1631867
nm3972665	Ben Jeffes	\N	\N	sound_department	tt3640424,tt1972591,tt1631867,tt5442430
nm3976157	Tim Weyers	\N	\N	editorial_department,production_manager	tt1371111,tt3072482,tt1631867,tt1617661
nm3976268	Holly Gardner	\N	\N	assistant_director,miscellaneous	tt1211837,tt0458339,tt1390411,tt1631867
nm3981339	James Shannon	\N	\N	sound_department,music_department,miscellaneous	tt1631867,tt2719848,tt4912910,tt2094766
nm3985640	Emma Harding	\N	\N	costume_department,costume_designer,visual_effects	tt2395427,tt2015381,tt1211837,tt1631867
nm3986115	Florent Lebrun	\N	\N	visual_effects	tt1964418,tt1631867,tt3385516,tt1390411
nm3988508	Julien Legay	\N	\N	visual_effects,director,animation_department	tt1300854,tt1631867,tt3501632,tt1981128
nm3988579	Romain Rico	\N	\N	visual_effects	tt1093357,tt3183660,tt1631867,tt1386703
nm3993939	Abby Mills	\N	\N	miscellaneous,assistant_director,production_manager	tt2094766,tt1631867,tt1335975,tt1617661
nm3996514	Linda Jayne Roberts	\N	\N	miscellaneous,art_department	tt1615160,tt4881806,tt1735898,tt1631867
nm4013091	Hugh McClelland	\N	\N	art_department,art_director	tt1631867,tt1661199,tt2379713,tt2527336
nm4013181	Lee Edwards	\N	\N	transportation_department	tt2381249,tt1735898,tt1707386,tt1631867
nm4020574	Rohit Korgaonkar	\N	\N	visual_effects	tt1631867,tt1562871,tt2015381,tt0816711
nm4026809	Alistair King	\N	\N	camera_department	tt3110958,tt4172430,tt1631867,tt1615160
nm4030869	Marq Faulkner	\N	\N	visual_effects	tt1564585,tt0948470,tt0831387,tt1631867
nm4040820	Imogen Hose	\N	\N	costume_department	tt1211837,tt1270798,tt3748528,tt1631867
nm4043214	Sam Churchill	\N	\N	visual_effects	tt2802144,tt1270798,tt1631867,tt2798920
nm4045036	Vishal Chauhan	\N	\N	visual_effects	tt3501632,tt1562871,tt2461132,tt1631867
nm4049796	Eric Aaron Lizer	1979	\N	miscellaneous,director,writer	tt1631867,tt2166219,tt2166261,tt2166225
nm4050297	María Garcés	\N	\N	costume_department	tt2527336,tt2379713,tt2488496,tt1631867
nm4052168	Senthilnathan Jeyabalan	\N	\N	visual_effects	tt0480249,tt0948470,tt1631867,tt4154756
nm4052626	Greg VanZyl	\N	\N	visual_effects	tt4154756,tt1631867,tt2015381,tt0831387
nm4074244	Joanne Fox	\N	\N	miscellaneous,art_department,stunts	tt2802144,tt1677720,tt1631867,tt2015381
nm4082398	Slav Kravchenko	\N	\N	visual_effects,art_department	tt0948470,tt1631867,tt1677720,tt1483013
nm4094739	James Starr	\N	\N	camera_department,miscellaneous	tt2527336,tt1631867,tt1270798,tt1375666
nm4097875	Mitchell Marciales	\N	\N	visual_effects,director,writer	tt1631867,tt0120915,tt0831387,tt1731141
nm4107146	Taehyun Park	\N	\N	visual_effects	tt2250912,tt1631867,tt0948470,tt1409024
nm4108967	Matt Hillyer	\N	\N	camera_department,visual_effects,producer	tt1638355,tt0816692,tt1631867,tt2820852
nm4115893	Ross Colgan	\N	\N	visual_effects,art_department	tt1631867,tt0448134,tt0376994,tt0401729
nm4121052	Patrick Redmond	\N	\N	visual_effects,animation_department	tt1951264,tt1631867,tt1219827,tt2660888
nm4130302	Jeremie Ducrocq	\N	\N	visual_effects,editor	tt1234721,tt1219827,tt1631867,tt1981128
nm4131042	Lee Brunet	\N	\N	visual_effects	tt3410834,tt1877832,tt2015381,tt1631867
nm4136758	Alexandre Canniccioni	\N	\N	visual_effects	tt1631867,tt1234721,tt0945513,tt1617661
nm4147140	Paul Smith	\N	\N	animation_department	tt1631867,tt1267297,tt1234721,tt0983983
nm4147699	Alex Webb	\N	\N	visual_effects	tt1300854,tt1631867,tt1877832,tt4154756
nm4149757	David Orpheus	\N	\N	miscellaneous,actor,assistant_director	tt2379713,tt2488496,tt1631867,tt2802144
nm4156409	Oliver Allen-Wielebnowski	\N	\N	visual_effects	tt0816711,tt2015381,tt1631867,tt0120915
nm4164166	Daniel Jeantou	\N	\N	visual_effects,miscellaneous	tt1234721,tt2015381,tt1631867,tt1617661
nm4178987	Stephen Lloyd	\N	\N	camera_department,cinematographer,producer	tt1631867,tt2381249,tt3748528,tt0451279
nm4183858	Sujay Kumar G.	\N	\N	visual_effects	tt1877832,tt4154756,tt2015381,tt1631867
nm4187076	Richard Lovell	\N	\N	sound_department	tt1401152,tt2278388,tt1631867,tt1390411
nm4197572	Arturo Orgaz Casado	\N	\N	visual_effects	tt0831387,tt1631867,tt1386703,tt1211837
nm4200925	Shane Rabey	\N	\N	visual_effects,miscellaneous	tt1211837,tt1631867,tt2015381,tt3410834
nm4201944	Arturs Vaitilavics	\N	\N	visual_effects	tt0478970,tt1631867,tt2015381,tt0816711
nm4213763	Nadarajan Usha Abheesh	\N	\N	visual_effects	tt1631867,tt0990407,tt0948470,tt4154756
nm4215615	Henry Dyer	\N	\N	sound_department	tt4468740,tt1507563,tt1631867,tt5149490
nm4215989	Niña Laureles	\N	\N	visual_effects	tt2231461,tt1535108,tt1631867,tt3450958
nm4216306	Sasha Leigh Izadpanah	\N	\N	visual_effects,editor,actor	tt1234721,tt1631867,tt2543164,tt2015381
nm4217086	Harry Dibden	\N	\N	camera_department	tt3045616,tt2390237,tt3247714,tt1631867
nm4217896	Oz Gani	\N	\N	animation_department,visual_effects	tt1291150,tt1631867,tt0948470,tt1823672
nm4221755	Romain Hubert	\N	\N	visual_effects	tt1631867,tt0800369,tt3450958,tt2719848
nm4222628	Blaine Toderian	\N	\N	animation_department,visual_effects,actor	tt0831387,tt1291150,tt1631867,tt1663202
nm4222688	Barry Goodwin	\N	\N	transportation_department	tt1631867,tt1032755,tt0365686,tt2802144
nm4233785	Stephane Levallois	\N	\N	art_department,visual_effects,animation_department	tt1767354,tt1972591,tt1631867,tt2015381
nm4233871	Mark Tompkins	\N	\N	visual_effects,art_department	tt1219827,tt2015381,tt1631867,tt1877832
nm4239116	Seshadri Anand	\N	\N	visual_effects	tt0409459,tt2015381,tt1631867,tt1877832
nm4240116	Sarah Delucchi	\N	\N	visual_effects,art_department,art_director	tt0831387,tt0990407,tt1291150,tt1631867
nm4246191	Teariki Leonard	\N	\N	assistant_director,miscellaneous	tt1677720,tt3748528,tt2488496,tt1631867
nm4260505	Vincent Aupetit	\N	\N	visual_effects,animation_department,director	tt3659388,tt1631867,tt2381249,tt1617661
nm4261973	Victoria Poland	\N	\N	make_up_department	tt1781769,tt3332064,tt1631867,tt4800878
nm4265004	Maximilian-Gordon Vogt	\N	\N	visual_effects,art_department	tt1677720,tt0478970,tt1631867,tt2015381
nm4271123	Jordan Emerick	\N	\N	visual_effects	tt1631867,tt1790864,tt4154756,tt0831387
nm4281119	Sarah Gatefield	\N	\N	visual_effects,miscellaneous	tt1386703,tt1631867,tt1843866,tt1300854
nm4287614	Peter Olney	\N	\N	camera_department,miscellaneous,cinematographer	tt2381249,tt2527336,tt1707386,tt1631867
nm4309912	Michelle Lynne Brenner	\N	\N	visual_effects	tt1623205,tt2015381,tt1631867,tt2294449
nm4311413	Owen Jackson	\N	\N	visual_effects,camera_department	tt3501632,tt2719848,tt1631867,tt1211837
nm4326344	David O'Donoghue	\N	\N	transportation_department	tt2015381,tt1211837,tt1631867,tt3501632
nm4327083	Lex Donovan	\N	\N	location_management,miscellaneous,production_manager	tt0974015,tt2798920,tt2719848,tt1631867
nm4329376	Laurie Deuters	\N	\N	assistant_director,miscellaneous	tt1298650,tt1631867,tt2713180,tt0458339
nm4337724	Giovanni Mascherpa	\N	\N	visual_effects	tt1234721,tt2015381,tt0401729,tt1631867
nm4345714	Tiger Rudge	\N	\N	stunts,actress	tt2527336,tt2368619,tt3569230,tt1631867
nm4348950	Helen Dawson	\N	\N	art_department,art_director	tt3778644,tt2488496,tt3748528,tt1631867
nm4352768	Benjamin Magaña	\N	\N	visual_effects	tt1631867,tt4555426,tt1300854,tt1446714
nm4356672	Cyndi Nello	\N	\N	art_department,special_effects	tt1935859,tt1149361,tt1631867,tt1067774
nm4357857	Oliver Velichkovski	\N	\N	visual_effects	tt0848228,tt1631867,tt2015381,tt1464540
nm4358219	Robert Hochstoeger	\N	\N	art_department,visual_effects	tt2488496,tt2381249,tt1631867,tt2015381
nm4359488	Ryan Cushman	\N	\N	visual_effects,animation_department	tt2120120,tt4779682,tt1631867,tt1872181
nm4360218	David London	\N	\N	art_department,visual_effects	tt1677720,tt1631867,tt3748528,tt3014866
nm4361905	Emily Bick	\N	\N	art_department	tt0918940,tt1631867,tt0458339,tt2015381
nm4366607	Frederikke Glick	\N	\N	visual_effects	tt1343727,tt1409024,tt3659388,tt1631867
nm4374437	Edward Martin	\N	\N	visual_effects	tt1343727,tt1386703,tt1270798,tt1631867
nm4374525	Helder Tomas	\N	\N	visual_effects	tt1951264,tt0816711,tt0831387,tt1631867
nm4379635	Wassila Lmouaci	\N	\N	visual_effects,production_manager,animation_department	tt1981128,tt2719848,tt3501632,tt1631867
nm4383586	Tom Treasure	\N	\N	assistant_director,miscellaneous	tt0458339,tt1981115,tt1631867,tt1205537
nm4384453	Cara Walker	\N	\N	art_department,costume_department	tt1707386,tt1638355,tt2802144,tt1631867
nm4387219	Lizzie Davies	\N	\N	make_up_department	tt1707386,tt0918940,tt1528100,tt1631867
nm4387298	Victoria Hodson	\N	\N	visual_effects	tt1234721,tt1386703,tt1877832,tt1631867
nm4392532	Zac Overcash	\N	\N	animation_department	tt3717490,tt2250912,tt1631867,tt1133985
nm4407225	Roo Maurice	\N	\N	make_up_department	tt2713180,tt1787988,tt1981115,tt1631867
nm4415698	Joseph Murad	\N	\N	visual_effects	tt1815862,tt0831387,tt1631867,tt0120915
nm4422292	Colas Fiszman	\N	\N	miscellaneous,visual_effects,animation_department	tt2015381,tt1211837,tt2719848,tt1631867
nm4424501	Jonny Eagle	\N	\N	assistant_director,miscellaneous,art_department	tt2015381,tt3748528,tt1677720,tt1631867
nm4426871	Jason Brown	\N	\N	visual_effects	tt3501632,tt1631867,tt1877832,tt1276104
nm4432934	Darrell Burke	\N	\N	visual_effects	tt1631867,tt0369610,tt2015381,tt0848228
nm4433149	James R. Ward	\N	\N	animation_department	tt1631867,tt2250912,tt0948470,tt1133985
nm4443879	Alison Winter	\N	\N	assistant_director,producer,miscellaneous	tt4218696,tt3532216,tt1454468,tt1631867
nm4445088	John Dutton	\N	\N	actor	tt2232744,tt4339968,tt3065074,tt1631867
nm4448112	Graham Ashworth	\N	\N	visual_effects,art_department	tt1293847,tt1648190,tt1631867,tt1418377
nm4449737	Joseph Harlow	\N	\N	art_department	tt3778644,tt0458339,tt1631867,tt2015381
nm4462048	Emily Hubbard	\N	\N	art_department,special_effects,make_up_department	tt3778644,tt2015381,tt1631867,tt2802144
nm4464597	Tommy Blunkell	\N	\N	costume_department	tt1289406,tt1735898,tt4881806,tt1631867
nm4469404	Sam Rickles	\N	\N	visual_effects	tt1631867,tt2015381,tt1872181,tt2250912
nm4477881	Zach du Toit	\N	\N	visual_effects	tt2802144,tt4154756,tt3501632,tt1631867
nm4479106	Adam Shepherdly	\N	\N	art_department	tt2527336,tt1631867,tt1590193,tt2488496
nm4483263	Davey Atkinson	\N	\N	visual_effects	tt1631867,tt0816711,tt1343727,tt2015381
nm4487608	Karen Elliott	\N	\N	visual_effects,animation_department	tt1631867,tt0816711,tt2015381,tt1590193
nm4491968	Tommy Laurence	\N	\N	music_department	tt3778644,tt1631867,tt3501632,tt1211956
nm4491978	Jordan Forbes	\N	\N	art_department	tt2379713,tt1631867,tt2488496,tt3748528
nm4492952	Andre Hitsøy	\N	\N	visual_effects	tt4154756,tt3501632,tt1211837,tt1631867
nm4495272	Magdalena Kusowska	\N	\N	art_department,costume_department	tt2488496,tt2015381,tt2345759,tt1631867
nm4496311	Jack Watts	\N	\N	editorial_department,miscellaneous,visual_effects	tt2015381,tt1392190,tt0478970,tt1631867
nm4498709	Murray Gale	\N	\N	visual_effects	tt1267297,tt0816711,tt1374989,tt1631867
nm4498712	Finbar Mallon	\N	\N	visual_effects	tt0401729,tt1877832,tt0478970,tt1631867
nm4498795	Amy Furey	\N	\N	visual_effects,animation_department	tt0401729,tt0816711,tt2015381,tt1631867
nm4499558	Esme Coleman	\N	\N	visual_effects,animation_department	tt0816711,tt2015381,tt0478970,tt1631867
nm4506336	Grace Breton-Nikol	\N	\N	miscellaneous	tt1495708,tt3532216,tt0977855,tt1631867
nm4514600	Nicolette Newman	\N	\N	visual_effects	tt2802144,tt4154756,tt1877832,tt1631867
nm4519379	Nick Donald	\N	\N	actor,miscellaneous	tt2488496,tt1631867,tt1667443,tt0451279
nm4520029	Jenny Wood	\N	\N	miscellaneous	tt2381249,tt2015381,tt1631867,tt4912910
nm4521287	Ben Harrison	\N	\N	visual_effects	tt1355644,tt0816711,tt1631867,tt2015381
nm4524281	Marc Brzezicki	\N	\N	visual_effects	tt0816711,tt2015381,tt0478970,tt1631867
nm4528235	Jade Gordon	1987	\N	miscellaneous,stunts,actress	tt4154756,tt1631867,tt1201607,tt2395427
nm4531508	Adam McGrady	\N	\N	camera_department,actor,assistant_director	tt3778644,tt2802144,tt0470752,tt1631867
nm4534147	Chandrasekhar	\N	\N	visual_effects	tt1133985,tt1706593,tt1631867,tt0948470
nm4534566	Hélène Bécourt	\N	\N	visual_effects,production_manager	tt1628841,tt1877832,tt1234721,tt1631867
nm4543751	Maeve Eydmann	\N	\N	visual_effects	tt0948470,tt1631867,tt3498820,tt3748528
nm4544469	Tom Bray	\N	\N	assistant_director,miscellaneous,camera_department	tt1631867,tt1390411,tt1981115,tt2381249
nm4544501	Julien Dubuisson	\N	\N	visual_effects	tt2543164,tt1431045,tt1631867,tt3410834
nm4551028	Dilipan Jeevanandham	\N	\N	visual_effects	tt1631867,tt2017020,tt0948470,tt1872181
nm4554116	Paul Pattison	\N	\N	miscellaneous,art_department,production_designer	tt2719848,tt3778644,tt1631867,tt0458339
nm4556421	Alexander Eriksson	\N	\N	visual_effects	tt1386703,tt2015381,tt1631867,tt0831387
nm4559003	Lukas Niklaus	\N	\N	animation_department,visual_effects	tt1631867,tt3450958,tt0948470,tt4154756
nm4560294	Sophie Anderson	\N	\N	visual_effects,miscellaneous	tt2015381,tt1631867,tt2395427,tt3110958
nm4586567	Reese Howard	\N	\N	miscellaneous,editor,production_manager	tt4726074,tt1631867,tt0816711,tt2184287
nm4586614	James J. Reid	\N	\N	miscellaneous,assistant_director	tt2381249,tt1211837,tt1631867,tt2527336
nm4589773	Robyn Johnson	\N	\N	miscellaneous,assistant_director,transportation_department	tt2345759,tt1631867,tt2771200,tt1646987
nm4596914	David Cunningham	\N	\N	visual_effects	tt1392190,tt1617661,tt3501632,tt1631867
nm4603370	Ross Clark	\N	\N	visual_effects	tt1219827,tt0458339,tt2015381,tt1631867
nm4607303	Aron Merritt	\N	\N	visual_effects	tt1211837,tt3748528,tt1631867,tt1590193
nm4617251	Guillermo Gil Martin	\N	\N	camera_department	tt1631867,tt1735898,tt2015381,tt2515034
nm4621186	Laura Difiglio	\N	\N	camera_department	tt2039393,tt3040964,tt1631867,tt0475290
nm4622893	Paul Buchanan	\N	\N	actor,stunts	tt1905041,tt1631867,tt1453245,tt0926084
nm4623825	Francesca Sardone	\N	\N	miscellaneous	tt1631867,tt3065204,tt1972591,tt1638355
nm4632533	Rex Fang	\N	\N	animation_department	tt0831387,tt1631867,tt0800369,tt1431045
nm4644083	Nicola Belton	\N	\N	costume_department	tt1446714,tt1270798,tt3014866,tt1631867
nm4651797	Alexander Bridges	\N	\N	camera_department	tt1631867,tt3640424,tt2379713,tt1677720
nm4662253	Annie Toop	\N	\N	art_department,make_up_department	tt1270798,tt1631867,tt1638355,tt1390411
nm4674710	Mads Simonsen	\N	\N	visual_effects,miscellaneous	tt1981115,tt2527336,tt1631867,tt1617661
nm4675505	Cai Dyfan	\N	\N	art_department,production_designer,art_director	tt3859310,tt1631867,tt6217306,tt3149010
nm4677272	Matt Hookings	\N	\N	actor,producer,writer	tt5973658,tt2802144,tt1631867,tt1587310
nm4677959	Krista Tabone	\N	\N	miscellaneous,stunts	tt1631867,tt2674426,tt1390411,tt4258440
nm4680309	Katie Williams	\N	\N	visual_effects,producer,editor	tt4154756,tt1631867,tt1431045,tt1677720
nm4685655	Jeremy Bazin	\N	\N	visual_effects	tt0816711,tt0121765,tt0831387,tt1631867
nm4694160	Alice Moore	\N	\N	make_up_department	tt3532216,tt2015381,tt1631867,tt2345759
nm4694362	Tom Payton	\N	\N	miscellaneous,assistant_director,art_department	tt1979320,tt1351685,tt2177771,tt1631867
nm4700524	Victoria Farley	\N	\N	visual_effects,animation_department,director	tt2802144,tt1631867,tt1535109,tt2281587
nm4704550	David Tanner	\N	\N	camera_department,stunts,miscellaneous	tt0458339,tt1631867,tt2381249,tt1390411
nm4708721	Steve Scott	\N	\N	miscellaneous,stunts	tt0401729,tt1631867,tt0458339,tt1345836
nm4716355	Joe Bovington	\N	\N	art_department	tt3640424,tt2719848,tt1631867,tt1677720
nm4718209	Leo Hills	\N	\N	visual_effects,editorial_department	tt3501632,tt2015381,tt1631867,tt1211837
nm4718617	James Paul Thomas	\N	\N	camera_department,cinematographer	tt1617661,tt1590193,tt1211837,tt1631867
nm4719036	Brian Steele	\N	\N	miscellaneous,camera_department	tt1590193,tt3748528,tt1631867,tt1638355
nm4721996	Ricardo Tobon	\N	\N	animation_department,visual_effects,director	tt1631867,tt2103281,tt0948470,tt1409024
nm4725702	Kirsty Mcqueen	\N	\N	make_up_department	tt2381249,tt1631867,tt2015381,tt0458339
nm4729453	Akie Prapas	\N	\N	visual_effects,animation_department	tt1219827,tt0848228,tt1631867,tt1234721
nm4734033	Jo De Mey	\N	\N	visual_effects	tt0478970,tt1631867,tt1877832,tt2802144
nm4734418	Laura Moloney	\N	\N	miscellaneous,assistant_director	tt1631867,tt2226597,tt1677720,tt2015381
nm4737731	Vishal Rajendra Patel	\N	\N	visual_effects	tt1562871,tt0816711,tt2015381,tt1631867
nm4747167	Mark Cutler	\N	\N	transportation_department,miscellaneous	tt0458339,tt1631867,tt1735898,tt2379713
nm4748516	Bernard Wicksteed	\N	\N	visual_effects,animation_department	tt2015381,tt1677720,tt1951266,tt1631867
nm4751852	Simon-Pierre Puech	\N	\N	visual_effects	tt1631867,tt0816692,tt2543164,tt1390411
nm4751857	Charlotte Larive	\N	\N	visual_effects	tt1631867,tt2802144,tt1972591,tt3659388
nm4755694	Patrice Poissant	\N	\N	visual_effects	tt1631867,tt1517260,tt0944947,tt3410834
nm4755877	Jelle Van de Weghe	\N	\N	visual_effects	tt1877832,tt4154756,tt1631867,tt2802144
nm4770335	Florian Grenier	\N	\N	visual_effects	tt1631867,tt1234721,tt1517260,tt2094766
nm4772639	Qi Steven Jin	\N	\N	visual_effects	tt0796366,tt0831387,tt1386703,tt1631867
nm4776543	Matthew Lutes	\N	\N	visual_effects	tt1418377,tt2109248,tt1631867,tt1951266
nm4777353	Nico Zarcone	\N	\N	special_effects,art_department,make_up_department	tt1631867,tt2015381,tt1270798,tt0918940
nm4779460	John Szebegyinszki	\N	\N	visual_effects	tt1335975,tt1515091,tt1631867,tt1428538
nm4779991	Amy Grewcock	\N	\N	art_department,art_director	tt1631867,tt0451279,tt2802144,tt2771200
nm4785735	Peter Bartfay	\N	\N	visual_effects,actor	tt0478970,tt2015381,tt0816711,tt1631867
nm4787231	Yasmin Alvarez	\N	\N	art_department	tt1528100,tt1631867,tt1726592,tt2503944
nm4794076	Kailin Ryan	\N	\N	editorial_department,visual_effects,animation_department	tt1942887,tt1409024,tt1631867,tt1623205
nm4795600	Harry Gamble	\N	\N	camera_department	tt0451279,tt0458339,tt1631867,tt2381249
nm4800347	Cristina Manlises	\N	\N	miscellaneous,visual_effects,art_department	tt1631867,tt2527336,tt2015381,tt3778644
nm4802213	Richard Edwards-Earl	\N	\N	visual_effects,camera_department,location_management	tt2771200,tt1109624,tt1617661,tt1631867
nm4804314	Robert Sealey	1991	\N	editorial_department,editor	tt1631867,tt0816711,tt3748528,tt2381249
nm4805065	Steven Casali	\N	\N	camera_department,sound_department,miscellaneous	tt1631867,tt2094766,tt2719848,tt2345759
nm4807680	Goldie Green	\N	\N	actress	tt1631867,tt2176013,tt2656786,tt3460606
nm4808881	Alex Betancourt	\N	\N	visual_effects	tt1386697,tt1631867,tt0401729,tt1386703
nm4817636	Alan Tormey	\N	\N	visual_effects	tt0478970,tt2015381,tt0816711,tt1631867
nm4821843	Andy Lister	\N	\N	stunts	tt1074638,tt4196776,tt3778644,tt1631867
nm4830099	Holly Price	\N	\N	visual_effects	tt1631867,tt2015381,tt1877832,tt0831387
nm4847347	Caroline Nicholls	\N	\N	costume_department	tt1631867,tt2345759,tt1617661,tt0458339
nm4847849	Marianne Elgaard-Bendtsen	\N	\N	costume_department,art_department,costume_designer	tt1631867,tt5013056,tt1454468,tt0458339
nm4849390	Tim Timmington	\N	\N	art_department	tt1478964,tt0458339,tt2015381,tt1631867
